01/01/2015,-2.52124928962351
01/02/2015,-0.0595947556615015
01/03/2015,-1.00692116714467
01/12/2015,-2.33147491130258
01/21/2015,-5.57880055788006
01/26/2015,-5.56735515239104
01/29/2015,2.96096904441453
02/01/2015,-7.75430794886048
02/06/2015,-2.3264434056462
02/07/2015,-3.16127166496745
02/09/2015,-4.4765679645605
02/13/2015,-2.98047276464543
02/21/2015,-2.18120805369127
02/25/2015,-1.95893001891381
02/27/2015,-3.03985588831344
03/04/2015,-0.889453621346887
03/05/2015,0.969932104752667
03/06/2015,-3.04239401496259
03/07/2015,0.0864784629393152
03/10/2015,-5.72289156626506
03/11/2015,2.41157556270096
03/12/2015,-0.221308883970914
03/14/2015,-2.56962609632251
03/17/2015,1.50912699249807
03/19/2015,1.03914934751087
03/20/2015,-2.52525252525252
03/22/2015,-3.26538689887196
03/24/2015,1.82741116751269
03/25/2015,-3.02743614001892
03/26/2015,-1.53580516175936
03/27/2015,-3.24324324324324
03/30/2015,-1.78313253012048
03/31/2015,1.6548542404049
04/02/2015,0.784929356357928
04/03/2015,-1.58514317856372
04/04/2015,-2.16061964940889
04/07/2015,-2.58517766414972
04/08/2015,-0.447093889716841
04/11/2015,-5.58987644479872
04/14/2015,-1.85233571128698
04/15/2015,-1.43125888953165
04/17/2015,0.995285489785228
04/20/2015,-2.86773794808405
04/22/2015,-9.04007455731594
04/23/2015,-1.91675794085433
04/25/2015,-4.2
04/26/2015,-6.71100362756953
04/27/2015,-4.8
04/28/2015,-3.2292254693884
04/29/2015,-5.23917496346537
04/30/2015,-5.1821158979414
05/01/2015,-4.21012657997851
05/06/2015,0.30241935483871
05/07/2015,0.771840258926955
05/08/2015,-4.00153340080286
05/09/2015,-4.5729775925031
05/10/2015,-3.34750265674814
05/12/2015,-3.74307742601668
05/13/2015,-4.90398844487449
05/14/2015,-3.31035540983372
05/15/2015,0.772200772200772
05/18/2015,-4.2840038651253
05/19/2015,-4.37686221387426
05/20/2015,-5.04757964418701
05/22/2015,-1.53203342618384
05/23/2015,-1.8677365799668
05/28/2015,-2.99675316418138
05/29/2015,-4.59395376407825
06/01/2015,-6.09375
06/02/2015,1.48183556405354
06/06/2015,-1.76096997690531
06/09/2015,-4.25038639876352
06/10/2015,-2.14007782101167
06/11/2015,-1.3519216084588
06/12/2015,-0.99403578528827
06/15/2015,-4.74106445918162
06/17/2015,-2.63630916716597
06/18/2015,-1.31765659841881
06/19/2015,0.162866449511401
06/21/2015,0.0224870699347872
06/22/2015,-3.58045110275883
06/23/2015,-4.20152091254753
06/24/2015,-4.37052794430478
06/25/2015,2.76276943121423
06/26/2015,2.39216185265301
06/28/2015,-4.33944069431051
06/29/2015,-7.87282361847085
06/30/2015,1.12771365039033
07/01/2015,-0.501756146512795
07/02/2015,-1.20689655172414
07/03/2015,-1.70922846014187
07/04/2015,-3.17460317460317
07/05/2015,-3.33625987708516
07/06/2015,-3.1620372065631
07/07/2015,-2.81296178614282
07/08/2015,-2.67063478344253
07/09/2015,-2.42679302566623
07/10/2015,-2.19251575269694
07/11/2015,-2.73860667170293
07/12/2015,-2.77985279392785
07/13/2015,-2.70491483147743
07/14/2015,-2.5179236453599
07/15/2015,-2.44854451582071
07/16/2015,-2.80137483150564
07/17/2015,-2.43898486185448
07/18/2015,-2.82806491263287
07/19/2015,-2.60015523860972
07/20/2015,-2.45759230864757
07/21/2015,-2.97216761026613
07/22/2015,-2.98967838931567
07/23/2015,-2.65417366644811
07/24/2015,-2.66544137097957
07/25/2015,-2.48448841663588
07/26/2015,-2.45088251214864
07/27/2015,-2.7037097840905
07/28/2015,-3.1517754490335
07/29/2015,-3.60004673813233
07/30/2015,-2.52328949690923
07/31/2015,-2.74337911132815
08/01/2015,-2.75220018289755
08/02/2015,-2.63288565475437
08/03/2015,-2.82414531160776
08/04/2015,-2.80268407408758
08/05/2015,-2.56372245401353
08/06/2015,-2.64399863273221
08/07/2015,-3.30689190981642
08/08/2015,-4.08015236589975
08/09/2015,-3.57632979905663
08/10/2015,-3.62649370639653
08/11/2015,-2.94107975498466
08/12/2015,-3.57486174882904
08/13/2015,-3.33867578923459
08/14/2015,-2.86836293353706
08/15/2015,-3.29455789321005
08/16/2015,-3.52504169146087
08/17/2015,-3.03797068383583
08/18/2015,-3.18486966781177
08/19/2015,-3.44879725002885
08/20/2015,-3.58593203731892
08/21/2015,-4.31837167086371
08/22/2015,-4.1280574633041
08/23/2015,-2.85201208942072
08/24/2015,-3.0336796144955
08/25/2015,-3.47894625419839
08/26/2015,-3.99775279223324
08/27/2015,-3.46816146022738
08/28/2015,-3.09662378213683
08/29/2015,-3.5527354493967
08/30/2015,-3.66172360490433
08/31/2015,-3.71956584176225
09/01/2015,-3.90805193849011
09/02/2015,-4.12225740244849
09/03/2015,-4.3302068662945
09/04/2015,-4.08579595094455
09/05/2015,-4.05183797600109
09/06/2015,-4.03302656148319
09/07/2015,-4.01878620829097
09/08/2015,-3.91962266142991
09/09/2015,-3.90092863367593
09/10/2015,-3.43015328718908
09/11/2015,-2.52085086576792
09/12/2015,-2.90383241077241
09/13/2015,-3.19710585710864
09/14/2015,-3.63715794426012
09/15/2015,-3.35281366401849
09/16/2015,-3.26103766945195
09/17/2015,-3.80828389749055
09/18/2015,-3.31939313169344
09/19/2015,-3.04471122522914
09/20/2015,-2.97735998095967
09/21/2015,-3.42121900722231
09/22/2015,-3.00508891872255
09/23/2015,-2.22667439833053
09/24/2015,-2.9765234863013
09/25/2015,-1.6894917436317
09/26/2015,-2.44264918113632
