09/11/2014,-2.22900046926326
10/06/2014,-0.372505111199939
11/03/2014,-7.52990851513019
12/10/2014,-6.51709401709402
03/03/2015,-5.96026490066225
03/10/2015,-3.98421881946623
03/15/2015,-3.30040953986991
03/16/2015,-5.12151403043451
03/17/2015,-3.35448280905061
03/18/2015,-3.35690873564606
03/19/2015,-3.90790245799468
03/20/2015,-4.11899219802911
03/21/2015,-3.45545287603911
03/22/2015,-3.58348267363471
03/23/2015,-4.81517921906988
03/24/2015,-5.15804374473448
03/25/2015,-3.71590561568707
03/26/2015,-2.14848325302822
03/27/2015,-3.74680092233078
03/28/2015,-3.49313964400465
03/29/2015,-2.3311151441823
03/30/2015,-3.201757904737
03/31/2015,-4.24044390365933
04/01/2015,-1.49082568807339
04/02/2015,-7.44456928306692
04/03/2015,-5.69372450811915
04/04/2015,-5.28069769918747
04/06/2015,-3.94337714863498
04/07/2015,-5.54979278978261
04/08/2015,-5.54043134633039
04/09/2015,-4.08934273721123
04/11/2015,-2.3539668700959
04/12/2015,-5.68763812878217
04/14/2015,-5.53098603437781
04/15/2015,-3.01534230269487
04/16/2015,-4.79570523267497
04/17/2015,-4.51273467706403
04/19/2015,-3.89116411303541
04/20/2015,-4.72410755663779
04/21/2015,-4.19433098900853
04/22/2015,-2.09830411037655
04/23/2015,-4.03655750190404
04/24/2015,-5.87478164935184
04/26/2015,-3.48099855854085
04/28/2015,-1.14489707610518
04/29/2015,-3.94303947994292
05/01/2015,-4.63948165949011
05/02/2015,-3.47508631737402
05/03/2015,-3.79177377892031
05/04/2015,-3.15015750787539
05/05/2015,-3.12066574202497
05/10/2015,-4.09937888198758
05/12/2015,-4.06073758781726
05/13/2015,-3.83850719412127
05/14/2015,-3.62995813102967
05/15/2015,-3.34329997062248
05/16/2015,-2.65017667844523
05/19/2015,-2.05338809034908
05/20/2015,-2.16919739696312
05/27/2015,-2.8282218465749
05/28/2015,-6.62964775776807
05/29/2015,-4.64867153905271
