01/01/2015,-0.934346626616679
01/02/2015,-1.15471491183952
01/03/2015,-0.536154808553708
01/04/2015,-2.25943313521686
01/05/2015,-1.03891236832555
01/06/2015,-0.775151622732466
01/07/2015,-1.53443391766808
01/08/2015,-0.982249482830274
01/09/2015,-1.97790254269179
01/10/2015,-0.563189207373711
01/11/2015,-0.959474128860063
01/12/2015,-0.39520827472982
01/13/2015,-0.850033656985133
01/14/2015,-1.18208863287745
01/15/2015,-1.19146158904366
01/16/2015,-1.596604988695
01/17/2015,-1.64623195810165
01/18/2015,-1.87660676147639
01/19/2015,-2.26730655094315
01/20/2015,-1.12201706346329
01/21/2015,-1.58995509077956
01/22/2015,-1.04167054433239
01/23/2015,-0.54772542053114
01/24/2015,-1.54122305692731
01/25/2015,-1.42992650850638
01/26/2015,-0.663199980738689
01/27/2015,-1.41714242188858
01/28/2015,-1.03553689594214
01/29/2015,-1.54939679423033
01/30/2015,-0.126680614748411
01/31/2015,-1.26823461084643
02/01/2015,-1.12764543225987
02/02/2015,-1.25904692171679
02/03/2015,-0.227797784057351
02/04/2015,-1.19868377125484
02/05/2015,-1.08305577841068
02/06/2015,-0.582667220495829
02/07/2015,-0.924624312309859
02/08/2015,-0.625210027904486
02/09/2015,-1.49260001737921
02/10/2015,-1.32830892670304
02/11/2015,-0.91792981847326
02/12/2015,-0.80271639259474
02/13/2015,-1.30443432682771
02/14/2015,-0.298748471693289
02/15/2015,0.235333943180298
02/16/2015,-0.609084728274346
02/17/2015,-1.25785996663358
02/20/2015,-1.41186695249881
02/21/2015,-0.865496790688893
02/22/2015,-0.957764834924034
02/23/2015,-0.82156520104347
02/24/2015,-0.416429504309477
02/25/2015,-0.894227282608526
02/26/2015,-0.972814032853701
02/27/2015,-0.89108579466718
02/28/2015,-0.597003764822641
03/01/2015,-1.33921536226515
03/02/2015,-1.06688467970317
03/03/2015,-1.40011315217725
03/04/2015,-0.904959143295727
03/05/2015,-0.934102547313621
03/06/2015,-0.946952647300129
03/07/2015,0.364823909136598
03/08/2015,-0.959362197563269
03/09/2015,-0.398472241208964
03/10/2015,-0.88589747786688
03/11/2015,-0.767048721513438
03/12/2015,-0.811839854045735
03/13/2015,-1.5907623512952
03/14/2015,-1.26190374834756
03/15/2015,-0.777539426949968
03/16/2015,-1.14046935497573
03/17/2015,-0.38967737360119
03/18/2015,-0.596644986326961
03/19/2015,-0.886953393080186
03/20/2015,-1.35785355714155
03/21/2015,-1.1477894163713
03/22/2015,-1.09112963625608
03/23/2015,-0.296752468540752
03/24/2015,-0.973648735154939
03/25/2015,-1.21953363683701
03/26/2015,-0.76768230732071
03/27/2015,-1.19886722325927
03/28/2015,-0.617727075163964
03/29/2015,-0.697464290377824
03/30/2015,-0.544815163747629
03/31/2015,-0.874916439350772
04/01/2015,-0.859460734320093
04/02/2015,-0.773797215423585
04/03/2015,-1.06068774033529
04/04/2015,-0.428074164095542
04/05/2015,-1.08392385046195
04/06/2015,-0.991904542854116
04/07/2015,-0.773027612225523
04/08/2015,-1.0095666699992
04/09/2015,-0.989972712260425
04/10/2015,-0.68501345981931
04/11/2015,-0.361975174673542
04/12/2015,-0.64972963207977
04/13/2015,-0.79238496215081
04/14/2015,-1.45926509684913
04/15/2015,-1.17994624948929
04/16/2015,-1.74877731756101
04/17/2015,-1.43546701490962
04/18/2015,-0.888043535498426
04/19/2015,-0.761317566655275
04/20/2015,-0.990959868385191
04/21/2015,-1.59920136052904
04/22/2015,-1.43594683181317
04/23/2015,-0.884569130714146
04/24/2015,-0.835694234691788
04/25/2015,-1.52931452866676
04/26/2015,-1.06780483454676
04/27/2015,-1.00588240435982
04/28/2015,-1.28038104089987
04/29/2015,-1.30362427034334
04/30/2015,-1.31281229258212
05/01/2015,-0.864712810440484
05/02/2015,-0.412040426142844
05/03/2015,-0.508712417063295
05/04/2015,-0.464321601231642
05/05/2015,-0.623354123720318
05/06/2015,-1.24322499494672
05/07/2015,-1.07203546409303
05/08/2015,-0.562257795050969
05/09/2015,-0.14085696919924
05/10/2015,-1.38501726476659
05/11/2015,-1.278162992237
05/12/2015,-0.425998066664343
05/13/2015,-1.32915076120677
05/14/2015,-0.322446160142829
05/15/2015,-1.77220135824391
05/16/2015,-0.144854218818709
05/17/2015,-0.879214006133074
05/18/2015,-0.226185121986974
05/19/2015,-0.94482844346379
05/20/2015,-1.11501079928437
05/21/2015,-1.03364572311791
05/22/2015,-1.05758866203693
05/23/2015,-0.676195371516725
05/24/2015,-1.41235455035818
05/25/2015,-1.02975964956219
05/26/2015,-0.948421771585224
05/27/2015,-0.840429264663436
05/28/2015,-0.867969007742799
05/29/2015,-1.16295713201633
05/30/2015,-0.375798549852354
05/31/2015,-1.1399307636077
06/01/2015,-1.06850617832162
06/02/2015,-1.24175877536221
06/03/2015,-0.887504453439615
06/04/2015,-0.830600341828441
06/05/2015,-0.820260013844158
06/06/2015,-1.36503124779002
06/07/2015,-1.73748001355125
06/08/2015,-1.37263204554294
06/09/2015,-1.1183552696717
06/10/2015,-1.07425826476198
06/11/2015,-2.34666769289194
06/12/2015,-2.6782979024168
06/13/2015,-1.84588032446801
06/14/2015,-1.87728791791687
06/15/2015,-1.65099141475985
06/16/2015,-0.751127377733066
06/17/2015,-0.532575324378207
06/18/2015,-1.24058239208236
06/19/2015,-1.41295347867683
06/20/2015,-1.67716142828844
06/21/2015,-1.6759052392016
06/22/2015,-0.971480046497358
06/23/2015,-1.48913710336109
06/24/2015,-0.535203730456216
06/25/2015,-1.76034447132598
06/26/2015,-2.29313904971514
